"GEOID","county_fips","county_name","demand_mean","demand_moe90","cv_under5","high_cv_flag","is_zero_demand","eligible","display_allowed","input_rate","coverage_median","coverage_q025","coverage_q975","width95","relative_width95","desert_probability","LIS","point_desert_e2sfca","fdr_desert","fdx_desert","fdr_rank","comparison_class"
"01081040903","01081","Lee County",77,88.9550448260243,0.702285910283222,TRUE,FALSE,TRUE,TRUE,0.823204573036564,0.775266052588005,0.214167831279009,7.42713412148281,7.2129662902038,9.30385932174557,0.105,0.895,FALSE,FALSE,FALSE,1232,"neither"
"01081040904","01081","Lee County",83,103.368273662667,0.757082606384201,TRUE,FALSE,TRUE,TRUE,0.739728675717921,0.781084580109382,0.215800407554084,7.40790727679705,7.19210686924297,9.20784643864791,0.109,0.891,FALSE,FALSE,FALSE,1225,"neither"
"01081041001","01081","Lee County",482,240.840195980654,0.303749821514528,FALSE,FALSE,TRUE,TRUE,0.341998445396906,0.413722698331693,0.167869124722125,1.22031621788673,1.0524470931646,2.54384663304315,0.319,0.681,FALSE,FALSE,FALSE,987,"neither"
"01081041002","01081","Lee County",74,83.773504164503,0.688191112827594,TRUE,FALSE,TRUE,TRUE,0.127750284622579,0.273547589177638,0.0756437087240646,2.79788567044507,2.72224196172101,9.95162110514243,0.5935,0.4065,TRUE,FALSE,FALSE,729,"point_only"
"01081041101","01081","Lee County",143,123.438243668646,0.524744377616621,TRUE,FALSE,TRUE,TRUE,1.08844460125161,0.95852390887634,0.322310473017186,7.22058577543824,6.89827530242106,7.19676915571963,0.028,0.972,FALSE,FALSE,FALSE,1351,"neither"
"01081041102","01081","Lee County",97,75.0732975164938,0.470487246679998,TRUE,FALSE,TRUE,TRUE,0.99297749306293,0.946027461226774,0.276545569974461,5.19889224735029,4.92234667737583,5.20317525560274,0.047,0.953,FALSE,FALSE,FALSE,1325,"neither"
"01081041103","01081","Lee County",117,127.882758806651,0.664446828289043,TRUE,FALSE,TRUE,TRUE,0.908385998622994,0.863752324575145,0.252078107822314,7.74039389276266,7.48831578494035,8.6695173742353,0.065,0.935,FALSE,FALSE,FALSE,1299,"neither"
"01081041104","01081","Lee County",45,59.1692487699481,0.799314404187073,TRUE,FALSE,TRUE,TRUE,0.601404834010422,0.663172746108088,0.176394398679648,6.86965980175287,6.69326540307322,10.0927932312561,0.158,0.842,FALSE,FALSE,FALSE,1164,"neither"
"01081041200","01081","Lee County",594,231.935335815826,0.237363846996639,FALSE,FALSE,TRUE,TRUE,0.637733648789118,0.627440278774788,0.289133319020801,1.46205008457779,1.17291676555699,1.86936797849089,0.051,0.949,FALSE,FALSE,FALSE,1322,"neither"
"01081041300","01081","Lee County",375,276.470613266582,0.448179312286253,TRUE,FALSE,TRUE,TRUE,1.16628661328769,1.06766054364524,0.413949942863346,5.50258332253051,5.08863337966717,4.76615288441155,0.0065,0.9935,FALSE,FALSE,FALSE,1398,"neither"
"01081041400","01081","Lee County",226,144.806767797641,0.38950632863771,FALSE,FALSE,TRUE,TRUE,1.1275370532409,0.991229948810367,0.390630688111059,3.9131858852696,3.52255519715854,3.55372151677435,0.0095,0.9905,FALSE,FALSE,FALSE,1395,"neither"
"01081041600","01081","Lee County",142,132.517923316056,0.567309916161033,TRUE,FALSE,TRUE,TRUE,0.694410158543721,0.739450129488069,0.228913024885193,6.04973829370194,5.82082526881674,7.87182939956556,0.089,0.911,FALSE,FALSE,FALSE,1269,"neither"
"01081041701","01081","Lee County",97,107.517440445725,0.673815939872308,TRUE,FALSE,TRUE,TRUE,0.918371480374741,0.66634285407164,0.211519285818811,7.62410857707544,7.41258929125663,11.1242872133505,0.1265,0.8735,FALSE,FALSE,FALSE,1205,"neither"
"01081041702","01081","Lee County",325,229.869528211114,0.429964046221396,TRUE,FALSE,TRUE,TRUE,0.240273718979955,0.313702282308651,0.0933332449532085,1.74370441566224,1.65037117070903,5.26094728595324,0.5345,0.4655,TRUE,FALSE,FALSE,787,"point_only"
"01081041703","01081","Lee County",333,197.709382680742,0.360925148882758,FALSE,FALSE,TRUE,TRUE,0.875936129349376,0.608420067425685,0.259269042477812,2.14967254392704,1.89040350144923,3.10706960973166,0.0825,0.9175,FALSE,FALSE,FALSE,1274,"neither"
"01081041801","01081","Lee County",83,85.492689745966,0.626159517676537,TRUE,FALSE,TRUE,TRUE,0,0.156866351573066,0.0401298498005705,1.34553134367619,1.30540149387562,8.32174319594336,0.792,0.208,TRUE,TRUE,FALSE,479,"both_point_and_fdr"
"01081041802","01081","Lee County",165,82.8552955459094,0.305260368595043,FALSE,FALSE,TRUE,TRUE,0,0.180724483145206,0.053215883467027,0.683415648666459,0.630199765199432,3.48707465768812,0.805,0.195,TRUE,TRUE,FALSE,457,"both_point_and_fdr"
"01081041803","01081","Lee County",27,34.6554469023269,0.7802644805207,TRUE,FALSE,TRUE,TRUE,3.81914639830296,1.08630948462091,0.266228626788142,10.2106090994069,9.94438047261876,9.15427934065126,0.047,0.953,FALSE,FALSE,FALSE,1326,"neither"
"01081041901","01081","Lee County",79,58.821764679411,0.452631793154638,TRUE,FALSE,TRUE,TRUE,0,0.186885192988512,0.0432414725009983,1.24246867637602,1.19922720387502,6.41691931125188,0.7475,0.2525,TRUE,FALSE,FALSE,551,"point_only"
"01081041902","01081","Lee County",234,124.482930556763,0.323391085539614,FALSE,FALSE,TRUE,TRUE,0.0289922599821786,0.141164331012531,0.0509639304373701,0.46712898362181,0.41616505318444,2.94808929564153,0.9295,0.0705,TRUE,TRUE,TRUE,209,"both_point_and_fdr"
"01081041903","01081","Lee County",235,111.503363177978,0.288439146809746,FALSE,FALSE,TRUE,TRUE,0,0.135535014467553,0.0393883486749293,0.550516481275619,0.51112813260069,3.7711888297548,0.901,0.099,TRUE,TRUE,TRUE,279,"both_point_and_fdr"
"01081042002","01081","Lee County",464,200.68383093812,0.262922952177602,FALSE,FALSE,TRUE,TRUE,0.403708358305241,0.34435419933784,0.143993749491015,0.979288773169733,0.835295023678718,2.4256856030358,0.4645,0.5355,FALSE,FALSE,FALSE,858,"neither"
"01081042003","01081","Lee County",158,101.636607578175,0.391045391012948,FALSE,FALSE,TRUE,TRUE,0.117930515407181,0.136768906876169,0.0450099692305134,0.622616525799026,0.577606556568513,4.22323004373706,0.898,0.102,TRUE,TRUE,TRUE,285,"both_point_and_fdr"
"01081042005","01081","Lee County",364,148.553020837679,0.248092823470522,FALSE,FALSE,TRUE,TRUE,0.238559057412974,0.21614914423384,0.0848716435153851,0.671349725744568,0.586478082229183,2.71330281832948,0.7985,0.2015,TRUE,TRUE,FALSE,469,"both_point_and_fdr"
"01081042006","01081","Lee County",151,112.307613277106,0.452133147918058,TRUE,FALSE,TRUE,TRUE,0.366486230510558,0.305129495335528,0.0888581830615651,1.68824698506961,1.59938880200805,5.24167222919344,0.546,0.454,FALSE,FALSE,FALSE,777,"neither"
"01081042007","01081","Lee County",179,158.808060248843,0.539328794718522,TRUE,FALSE,TRUE,TRUE,0.233541311052361,0.214389075994469,0.0574448200884982,1.51564236118733,1.45819754109883,6.80164105533272,0.723,0.277,TRUE,FALSE,FALSE,583,"point_only"
"01081042008","01081","Lee County",317,176.4086165696,0.338294260534455,FALSE,FALSE,TRUE,TRUE,0.253927739911842,0.25632882870032,0.094712703258443,1.00619585802906,0.911483154770614,3.55591354820354,0.664,0.336,TRUE,FALSE,FALSE,646,"point_only"
"01081042009","01081","Lee County",0,18.3847763108502,,,TRUE,FALSE,FALSE,,,,,,,,,,,,,
"01081042101","01081","Lee County",605,264.092786724666,0.265359880152394,FALSE,FALSE,TRUE,TRUE,0.00598332953861104,0.102200382215933,0.033788117723858,0.340033811422503,0.306245693698645,2.9965219998062,0.972,0.028,TRUE,TRUE,TRUE,82,"both_point_and_fdr"
"01081042103","01081","Lee County",305,280.492424140118,0.559056104718956,TRUE,FALSE,TRUE,TRUE,0,0.084847383852212,0.0208578326095218,0.699832766363478,0.678974933753956,8.00230841455997,0.927,0.073,TRUE,TRUE,TRUE,216,"both_point_and_fdr"
"01081042104","01081","Lee County",221,161.721983663323,0.444847222938901,TRUE,FALSE,TRUE,TRUE,0.133458459831938,0.207850725045208,0.0732246050034956,1.02018772849481,0.946963123491316,4.5559770036181,0.7535,0.2465,TRUE,FALSE,FALSE,538,"point_only"
"01083020101","01083","Limestone County",132,88.6002257333467,0.408032724202573,TRUE,FALSE,TRUE,TRUE,0.103663337480374,0.175750110329938,0.0644131640887557,0.800263456974521,0.735850292885766,4.18691226710666,0.8315,0.1685,TRUE,TRUE,TRUE,407,"both_point_and_fdr"
"01083020103","01083","Limestone County",183,85.6037382361308,0.284364735781988,FALSE,FALSE,TRUE,TRUE,0.722172386617965,0.426388992027391,0.157585021505484,1.36447559532909,1.20689057382361,2.83049186632397,0.305,0.695,FALSE,FALSE,FALSE,999,"neither"
"01083020104","01083","Limestone County",169,102.474387043788,0.368606273425973,FALSE,FALSE,TRUE,TRUE,0.215975396897421,0.223047991978141,0.0675156540023512,1.01811939423731,0.950603740234957,4.26187983942092,0.718,0.282,TRUE,FALSE,FALSE,593,"point_only"
"01083020201","01083","Limestone County",258,184.024454896625,0.433600657139618,TRUE,FALSE,TRUE,TRUE,0.0437059856143136,0.1256056127082,0.0381487576905437,0.730984414111776,0.692835656421232,5.51596096291326,0.8895,0.1105,TRUE,TRUE,TRUE,297,"both_point_and_fdr"
"01083020202","01083","Limestone County",187,98.812954616285,0.321222809733872,FALSE,FALSE,TRUE,TRUE,0.0310641595119835,0.11543960354568,0.0354797404123051,0.445123021904839,0.409643281492534,3.548550661216,0.9425,0.0575,TRUE,TRUE,TRUE,172,"both_point_and_fdr"
"01083020300","01083","Limestone County",301,149.305056846712,0.301538048140872,FALSE,FALSE,TRUE,TRUE,0,0.0604386686887411,0.0155949339188948,0.244607185360801,0.229012251441906,3.78916770356605,0.992,0.00800000000000001,TRUE,TRUE,TRUE,20,"both_point_and_fdr"
"01083020402","01083","Limestone County",483,298.497906190311,0.375688806900025,FALSE,FALSE,TRUE,TRUE,0.223847800348345,0.206733726218844,0.0753365644481257,0.843752344852159,0.768415780404033,3.71693479558631,0.7895,0.2105,TRUE,TRUE,FALSE,482,"both_point_and_fdr"
"01083020403","01083","Limestone County",330,121.037184369102,0.222966168129505,FALSE,FALSE,TRUE,TRUE,0.0330098867355514,0.0986979297286827,0.0318006983657831,0.320354158683725,0.288553460317942,2.92360195508828,0.979,0.021,TRUE,TRUE,TRUE,57,"both_point_and_fdr"
"01083020404","01083","Limestone County",11,23.8537208837531,1.31824928896121,TRUE,FALSE,TRUE,TRUE,0,0.15333262903736,0.0326018413408571,1.51162943619985,1.47902759485899,9.64587644615825,0.758,0.242,TRUE,FALSE,FALSE,535,"point_only"
"01083020500","01083","Limestone County",219,107.415082739809,0.298164030311332,FALSE,FALSE,TRUE,TRUE,0.255750107523406,0.246301332771842,0.0826325764247046,0.879678499185971,0.797045922761267,3.23606012923852,0.697,0.303,TRUE,FALSE,FALSE,616,"point_only"
"01083020600","01083","Limestone County",424,198.698263706556,0.284880231270511,FALSE,FALSE,TRUE,TRUE,0.233565032921197,0.23316754835698,0.0861659852911738,0.704984449936657,0.618818464645484,2.65396479486961,0.7475,0.2525,TRUE,FALSE,FALSE,552,"point_only"
"01083020700","01083","Limestone County",266,198.217052747739,0.452995069926501,TRUE,FALSE,TRUE,TRUE,0.348806604399169,0.275243252961303,0.088957151943219,1.5890073757421,1.50005022379888,5.449907337092,0.615,0.385,FALSE,FALSE,FALSE,700,"neither"
"01083020803","01083","Limestone County",103,81.0246875958186,0.478205138228929,TRUE,FALSE,TRUE,TRUE,0.398574577768471,0.340087659455891,0.10396457271871,1.99913053724601,1.8951659645273,5.57258080919312,0.478,0.522,FALSE,FALSE,FALSE,847,"neither"
"01083020804","01083","Limestone County",490,230.315001682478,0.285732897069014,FALSE,FALSE,TRUE,TRUE,0.32776247087684,0.304486551721757,0.114618839820758,0.880071753707083,0.765452913886325,2.51391370015515,0.5655,0.4345,FALSE,FALSE,FALSE,762,"neither"
"01083020805","01083","Limestone County",122,78.1856764375675,0.389584316296614,FALSE,FALSE,TRUE,TRUE,0.0938269372694468,0.202727723610109,0.0590680674197323,1.09584827720015,1.03678020978042,5.11415109545834,0.7515,0.2485,TRUE,FALSE,FALSE,541,"point_only"
"01083020806","01083","Limestone County",374,189.190380305131,0.307511630292949,FALSE,FALSE,TRUE,TRUE,0.213029412500668,0.235366171288595,0.0886984361815504,0.822846843589153,0.734148407407603,3.11917555266438,0.713,0.287,TRUE,FALSE,FALSE,598,"point_only"
"01083020900","01083","Limestone County",157,95.8592718520227,0.371166328585069,FALSE,FALSE,TRUE,TRUE,0.29625939562544,0.268179686359136,0.0919460401178593,1.19790696785748,1.10596092773963,4.12395488545156,0.6335,0.3665,FALSE,FALSE,FALSE,685,"neither"
"01083021000","01083","Limestone County",34,44.1021541423999,0.788524121981046,TRUE,FALSE,TRUE,TRUE,0.349484135040601,0.245052843059975,0.0597225288468583,2.36667340659655,2.30695087774969,9.41409554340522,0.6385,0.3615,FALSE,FALSE,FALSE,680,"neither"
"01083021101","01083","Limestone County",145,156.923548264752,0.657891408719221,TRUE,FALSE,TRUE,TRUE,0.104986946001341,0.24356301628092,0.0754577161921798,2.62234161891505,2.54688390272287,10.4567759983123,0.654,0.346,TRUE,FALSE,FALSE,662,"point_only"
"01083021102","01083","Limestone County",88,70.178344238091,0.484790993631466,TRUE,FALSE,TRUE,TRUE,0.199044562282402,0.242590058087057,0.0738009801805287,1.36262836686583,1.28882738668531,5.31277908438768,0.6665,0.3335,TRUE,FALSE,FALSE,644,"point_only"
"01083021201","01083","Limestone County",676,267.686383665662,0.24072083565553,FALSE,FALSE,TRUE,TRUE,0.359607592475404,0.358820441402471,0.158594482345703,0.860722492196397,0.702128009850694,1.95676703118246,0.4215,0.5785,FALSE,FALSE,FALSE,900,"neither"
"01083021202","01083","Limestone County",216,162.533073557353,0.457427314976228,TRUE,FALSE,TRUE,TRUE,0.295052657811324,0.277573967887441,0.0894258554253737,1.59779763391939,1.50837177849401,5.43412550526234,0.6115,0.3885,FALSE,FALSE,FALSE,704,"neither"
"01083021203","01083","Limestone County",519,197.873697089836,0.23176871244073,FALSE,FALSE,TRUE,TRUE,0.0349194658530103,0.135404590973226,0.0558011600023373,0.366237954356983,0.310436794354645,2.29266077407988,0.9625,0.0375,TRUE,TRUE,TRUE,117,"both_point_and_fdr"
"01085780800","01085","Lowndes County",235,100.419121685066,0.259766207553684,FALSE,FALSE,TRUE,TRUE,0,0.0920205733041891,0.0311990401815627,0.314248137016075,0.283049096834512,3.07593276884775,0.98,0.02,TRUE,TRUE,TRUE,55,"both_point_and_fdr"
"01085781000","01085","Lowndes County",89,52.4785670536077,0.358447915396385,FALSE,FALSE,TRUE,TRUE,0,0.0831907013360046,0.0240268533756445,0.371146214946248,0.347119361570603,4.17257404969576,0.9675,0.0325,TRUE,TRUE,TRUE,97,"both_point_and_fdr"
"01085781100","01085","Lowndes County",150,64.4437739428721,0.261170309798874,FALSE,FALSE,TRUE,TRUE,0,0.0802077944053777,0.0239791247335844,0.31294821115266,0.288969086419075,3.60275567432509,0.9805,0.0195,TRUE,TRUE,TRUE,52,"both_point_and_fdr"
"01085781200","01085","Lowndes County",101,79.9061950038919,0.4809425201113,TRUE,FALSE,TRUE,TRUE,0,0.0919753926162984,0.0232746943278166,0.682783904770339,0.659509210442522,7.17049627821491,0.9355,0.0645,TRUE,TRUE,TRUE,189,"both_point_and_fdr"
"01087231400","01087","Macon County",90,55.4436651025164,0.374492840949115,FALSE,FALSE,TRUE,TRUE,0.000648608627101414,0.211983629457846,0.0597724945787937,1.08587959056183,1.02610709598304,4.84050159253965,0.743,0.257,TRUE,FALSE,FALSE,562,"point_only"
"01087231500","01087","Macon County",104,50.4479930225178,0.294879547711701,FALSE,FALSE,TRUE,TRUE,0.88227510097693,0.473607741107974,0.18591398242921,1.52523700055864,1.33932301812943,2.8279162308373,0.231,0.769,FALSE,FALSE,FALSE,1083,"neither"
"01087231601","01087","Macon County",62,52.4976189936268,0.514733003173122,TRUE,FALSE,TRUE,TRUE,0.177230447811567,0.364782033148239,0.105480731216826,2.55900727307633,2.45352654185951,6.72600709164437,0.4445,0.5555,TRUE,FALSE,FALSE,879,"point_only"
"01087231602","01087","Macon County",63,47.6340214552582,0.459632570610877,TRUE,FALSE,TRUE,TRUE,0.593157943780802,0.448009991799233,0.156782860975653,2.46044007078324,2.30365720980759,5.14197730402391,0.2935,0.7065,FALSE,FALSE,FALSE,1012,"neither"
"01087231603","01087","Macon County",41,32.9848450049413,0.489062866112259,TRUE,FALSE,TRUE,TRUE,0.0311813847497207,0.339615743640895,0.0923401601335183,2.07163971732073,1.97929955718721,5.82805595514471,0.4785,0.5215,TRUE,FALSE,FALSE,845,"point_only"
"01087231700","01087","Macon County",24,23.3238075793812,0.590775267968116,TRUE,FALSE,TRUE,TRUE,0.805592944598033,0.531693932788874,0.128065207443287,4.65149012664636,4.52342491920307,8.50757294798631,0.257,0.743,FALSE,FALSE,FALSE,1051,"neither"
"01087231800","01087","Macon County",98,55.9464029227975,0.347040524302447,FALSE,FALSE,TRUE,TRUE,0.547803202326663,0.524875706181984,0.161837419716967,2.21377465204118,2.05193723232421,3.90937741670362,0.2265,0.7735,FALSE,FALSE,FALSE,1089,"neither"
"01087231900","01087","Macon County",125,77.8331548891602,0.378519902196524,FALSE,FALSE,TRUE,TRUE,0.593157943780802,0.555698178166077,0.177607689681468,2.27992788901281,2.10232019933135,3.78320513173078,0.187,0.813,FALSE,FALSE,FALSE,1131,"neither"
"01087232000","01087","Macon County",34,34.828149534536,0.622709628724048,TRUE,FALSE,TRUE,TRUE,0.760238203143894,0.55970361211551,0.143489443977163,4.3545826788018,4.21109323482464,7.52379142044123,0.2345,0.7655,FALSE,FALSE,FALSE,1079,"neither"
"01087232100","01087","Macon County",138,58.8982172905089,0.259452082685824,FALSE,FALSE,TRUE,TRUE,0.805592944598033,0.6670859447303,0.250349433625912,2.01759845705781,1.7672490234319,2.6492074033225,0.0815,0.9185,FALSE,FALSE,FALSE,1277,"neither"
"01087232200","01087","Macon County",120,68.622153857191,0.347629958749701,FALSE,FALSE,TRUE,TRUE,1.06321151851061,0.451473642075534,0.172243345137488,1.5393738544563,1.36713050931881,3.02815132913137,0.2675,0.7325,FALSE,FALSE,FALSE,1038,"neither"
"01087232300","01087","Macon County",21,26.4196896272458,0.764790552243329,TRUE,FALSE,TRUE,TRUE,0,0.239043785918443,0.0592025085419602,2.25062091761228,2.19141840907032,9.16743516527967,0.639,0.361,TRUE,FALSE,FALSE,678,"point_only"
"01089000203","01089","Madison County",252,112.071405808975,0.270351246704721,FALSE,FALSE,TRUE,TRUE,0.712433137383175,0.551302668807583,0.246813214652293,1.42875856867678,1.18194535402449,2.14391371727064,0.108,0.892,FALSE,FALSE,FALSE,1226,"neither"
"01089000301","01089","Madison County",349,149.305056846712,0.260065766448145,FALSE,FALSE,TRUE,TRUE,0.513148792754578,0.513999893220602,0.197964054954366,1.36702948180076,1.1690654268464,2.27444682823047,0.18,0.82,FALSE,FALSE,FALSE,1138,"neither"
"01089000302","01089","Madison County",525,364.116739521819,0.421614403846367,TRUE,FALSE,TRUE,TRUE,0.550050090388743,0.567489412558786,0.213226225983171,2.5307286722363,2.31750244625313,4.08378093928415,0.1425,0.8575,FALSE,FALSE,FALSE,1188,"neither"
"01089000403","01089","Madison County",239,204.416242016137,0.51993804483254,TRUE,FALSE,TRUE,TRUE,0.401826322152198,0.432115106924364,0.1491132620255,3.29065201267036,3.14153875064486,7.27014330279998,0.3335,0.6665,FALSE,FALSE,FALSE,967,"neither"
"01089000501","01089","Madison County",168,91.6787870774914,0.331736818199057,FALSE,FALSE,TRUE,TRUE,0.718208806077241,0.689664203860285,0.26799382209478,2.50443476031717,2.23644093822239,3.24279689405985,0.0645,0.9355,FALSE,FALSE,FALSE,1300,"neither"
"01089000502","01089","Madison County",70,62.9682459657247,0.54683669965892,TRUE,FALSE,TRUE,TRUE,0.657430964480786,0.674723869317114,0.182425082330614,5.76943813945514,5.58701305712452,8.28044376550532,0.1575,0.8425,FALSE,FALSE,FALSE,1166,"neither"
"01089000503","01089","Madison County",87,103.247275993122,0.721428753052597,TRUE,FALSE,TRUE,TRUE,0.866828044087268,0.721101882189504,0.236711105344039,7.0286195043949,6.79190839905086,9.41879166703653,0.107,0.893,FALSE,FALSE,FALSE,1228,"neither"
"01089000601","01089","Madison County",22,37.3363094051889,1.03167475560069,TRUE,FALSE,TRUE,TRUE,0.799470191481657,0.674645277876564,0.15454419627417,7.06072407212484,6.90617987585067,10.236757155683,0.1795,0.8205,FALSE,FALSE,FALSE,1139,"neither"
"01089000602","01089","Madison County",18,18.0277563773199,0.608840134323537,TRUE,FALSE,TRUE,TRUE,0.856522755198254,0.790147601596854,0.212024691874463,5.2410195149809,5.02899482310644,6.36462708099482,0.104,0.896,FALSE,FALSE,FALSE,1234,"neither"
"01089000701","01089","Madison County",383,231.490820552349,0.367425334389914,FALSE,FALSE,TRUE,TRUE,0.823804958281007,0.755342061545708,0.296274746973412,2.86771735234254,2.57144260536913,3.40434186877799,0.0395,0.9605,FALSE,FALSE,FALSE,1337,"neither"
"01089000702","01089","Madison County",1,13.1529464379659,7.99571212034401,TRUE,FALSE,TRUE,FALSE,,,,,,,,,,,,,
"01089000901","01089","Madison County",202,187.843019566871,0.565298442826661,TRUE,FALSE,TRUE,TRUE,0.27449751957784,0.387635440871088,0.116693267304623,2.82553313266906,2.70883986536444,6.98811197262349,0.4095,0.5905,TRUE,FALSE,FALSE,909,"point_only"
"01089000902","01089","Madison County",50,40.3112887414927,0.490106853999912,TRUE,FALSE,TRUE,TRUE,0.554553871849977,0.529170745845931,0.144907753071796,3.84031927711297,3.69541152404118,6.98340101574153,0.239,0.761,FALSE,FALSE,FALSE,1072,"neither"
"01089001000","01089","Madison County",83,50.1198563445667,0.367084310576531,FALSE,FALSE,TRUE,TRUE,0.789989160386124,0.69825384813644,0.247511350881149,2.86434986019127,2.61683850931012,3.74768934864329,0.0935,0.9065,FALSE,FALSE,FALSE,1260,"neither"
"01089001200","01089","Madison County",589,258.278919000371,0.266567846177252,FALSE,FALSE,TRUE,TRUE,0.977388633584675,0.923380948161058,0.427200093358269,2.34670424193191,1.91950414857364,2.07877816019097,0.006,0.994,FALSE,FALSE,FALSE,1400,"neither"
"01089001301","01089","Madison County",209,148.404851672713,0.431654140203642,TRUE,FALSE,TRUE,TRUE,0.765620955131213,0.780433790844834,0.264194037398311,4.21031469137466,3.94612065397635,5.05631701275338,0.07,0.93,FALSE,FALSE,FALSE,1291,"neither"
"01089001302","01089","Madison County",91,98.8433103452125,0.660298008251528,TRUE,FALSE,TRUE,TRUE,0.911328347958781,0.840060439424461,0.249340032182371,7.653102144768,7.40376211258563,8.81336837818248,0.071,0.929,FALSE,FALSE,FALSE,1287,"neither"
"01089001401","01089","Madison County",294,196.379734188638,0.406053665381878,TRUE,FALSE,TRUE,TRUE,0.48232826655272,0.51091988723558,0.172754581852186,2.44940928070613,2.27665469885394,4.45599154727011,0.2375,0.7625,FALSE,FALSE,FALSE,1073,"neither"
"01089001403","01089","Madison County",191,113.53413583588,0.361349276200703,FALSE,FALSE,TRUE,TRUE,0.44308396332371,0.468229705304562,0.184267069645146,1.88601645581503,1.70174938616988,3.63443277282669,0.2365,0.7635,FALSE,FALSE,FALSE,1074,"neither"
"01089001404","01089","Madison County",87,94.6414285606467,0.661296359994737,TRUE,FALSE,TRUE,TRUE,0.651241593479863,0.618388913505725,0.188324052194525,5.65193583372265,5.46361178152813,8.83523566189798,0.165,0.835,FALSE,FALSE,FALSE,1154,"neither"
"01089001500","01089","Madison County",102,73.3893725276351,0.437388238438733,TRUE,FALSE,TRUE,TRUE,0.953461242398495,0.812591746907513,0.304661447663409,4.91545182560193,4.61079037793852,5.67417820262861,0.036,0.964,FALSE,FALSE,FALSE,1344,"neither"
"01089001700","01089","Madison County",139,60.8769250208977,0.266239203257736,FALSE,FALSE,TRUE,TRUE,0.65423699258325,0.617799507981812,0.235182170459712,1.87320603360189,1.63802386314218,2.65138421442446,0.0925,0.9075,FALSE,FALSE,FALSE,1261,"neither"
"01089001801","01089","Madison County",268,94.578010129205,0.214530712990984,FALSE,FALSE,TRUE,TRUE,0.281738545106752,0.348663688051688,0.135776223760642,0.916665137927762,0.78088891416712,2.23966229041711,0.453,0.547,TRUE,FALSE,FALSE,866,"point_only"
"01089001901","01089","Madison County",164,76.4198926981712,0.283267450137783,FALSE,FALSE,TRUE,TRUE,0.495525153615766,0.488760522043122,0.201847158546269,1.44393200885328,1.24208485030701,2.5412953671357,0.213,0.787,FALSE,FALSE,FALSE,1105,"neither"
"01089001902","01089","Madison County",18,27.2946881279124,0.921806421071002,TRUE,FALSE,TRUE,TRUE,0.145696728046136,0.327694491043222,0.0695575990715681,3.43655573694805,3.36699813787648,10.2748084874957,0.502,0.498,TRUE,FALSE,FALSE,814,"point_only"
"01089001903","01089","Madison County",110,64.6606526413088,0.357339887489963,FALSE,FALSE,TRUE,TRUE,0.524382343861054,0.540525577835962,0.180327628356474,2.15993080681061,1.97960317845414,3.66236725814094,0.182,0.818,FALSE,FALSE,FALSE,1136,"neither"
"01089002000","01089","Madison County",256,171.128606609182,0.406365422229249,TRUE,FALSE,TRUE,TRUE,0.908557885655321,0.801744866335139,0.302557346015306,3.4833993482391,3.18084200222379,3.96739927598633,0.0405,0.9595,FALSE,FALSE,FALSE,1334,"neither"
"01089002100","01089","Madison County",316,252.744930710786,0.486216249299346,TRUE,FALSE,TRUE,TRUE,0.967154613977908,0.87306313775332,0.321893923523767,4.79579039356838,4.47389647004461,5.12436761624987,0.026,0.974,FALSE,FALSE,FALSE,1355,"neither"
"01089002200","01089","Madison County",75,59.6824932455071,0.483748678788305,TRUE,FALSE,TRUE,TRUE,0.855988051490692,0.741596388187028,0.224571519993911,4.42315141703021,4.1985798970363,5.66154307641725,0.0895,0.9105,FALSE,FALSE,FALSE,1268,"neither"
"01089002300","01089","Madison County",241,178.070210872004,0.449167503366177,TRUE,FALSE,TRUE,TRUE,0.678911644416341,0.635771976955975,0.226185317331355,3.70476068999619,3.47857537266483,5.47141978374066,0.12,0.88,FALSE,FALSE,FALSE,1211,"neither"
"01089002400","01089","Madison County",256,260.768096208106,0.619225152469856,TRUE,FALSE,TRUE,TRUE,0.419281024230276,0.435901622029271,0.129820285305518,4.38019495860055,4.25037467329503,9.75076590334325,0.3425,0.6575,FALSE,FALSE,FALSE,960,"neither"
"01089002501","01089","Madison County",332,220.131778714478,0.403068405014242,TRUE,FALSE,TRUE,TRUE,0.660874233449156,0.645784581590029,0.247815961396819,2.94238581501388,2.69456985361706,4.17255216434957,0.0925,0.9075,FALSE,FALSE,FALSE,1262,"neither"
"01089002502","01089","Madison County",202,152.486064937095,0.458894534704912,TRUE,FALSE,TRUE,TRUE,0.306893678438776,0.403749813427212,0.140079055270065,2.59116977351624,2.45109071824617,6.07081572977137,0.375,0.625,FALSE,FALSE,FALSE,934,"neither"
"01089002600","01089","Madison County",125,64.3506021727847,0.312951256767342,FALSE,FALSE,TRUE,TRUE,0.745268086790584,0.620224199290782,0.248955105208622,2.15403991981243,1.9050848146038,3.07160671380162,0.0955,0.9045,FALSE,FALSE,FALSE,1253,"neither"
"01089002701","01089","Madison County",204,90.4433524367601,0.269513536077121,FALSE,FALSE,TRUE,TRUE,0.606883688212124,0.544366073780847,0.210040145728233,1.43820571273586,1.22816556700763,2.25613906920671,0.1535,0.8465,FALSE,FALSE,FALSE,1173,"neither"
